Id,NGram,DF,IDF
791,jewelry_women,9,4.079181246047625
792,joint_assembly,9,4.079181246047625
793,joyo,9,4.079181246047625
794,judge,9,4.079181246047625
795,judith,9,4.079181246047625
796,judy,9,4.079181246047625
797,jumpstart_advanced,9,4.079181246047625
798,jumpsuit,9,4.079181246047625
799,kaisercraft,9,4.079181246047625
800,kanekalon,9,4.079181246047625
801,kashi_golean,9,4.079181246047625
802,keep_calm,9,4.079181246047625
803,kellogg_disney,9,4.079181246047625
804,kentucky_wildcats,9,4.079181246047625
805,keto,9,4.079181246047625
806,kevin_murphy,9,4.079181246047625
807,key_remote,9,4.079181246047625
808,keyboard_controller,9,4.079181246047625
809,kickstand_cover,9,4.079181246047625
810,kit_blue,9,4.079181246047625
811,kitchens,9,4.079181246047625
812,kitty_cat,9,4.079181246047625
813,knee_support,9,4.079181246047625
814,koala,9,4.079181246047625
815,koh_gen,9,4.079181246047625
816,konov,9,4.079181246047625
817,konov_jewelry,9,4.079181246047625
818,kora,9,4.079181246047625
819,kumihimo,9,4.079181246047625
820,kur,9,4.079181246047625
821,kvm,9,4.079181246047625
822,laboy,9,4.079181246047625
823,labrador_retriever,9,4.079181246047625
824,ladies_shirt,9,4.079181246047625
825,lamp_light,9,4.079181246047625
826,lanikai,9,4.079181246047625
827,lanyard_key,9,4.079181246047625
828,lapis,9,4.079181246047625
829,larabar_gluten,9,4.079181246047625
830,large_inch,9,4.079181246047625
831,las,9,4.079181246047625
832,laser_printers,9,4.079181246047625
833,lasting_result,9,4.079181246047625
834,latch_hook,9,4.079181246047625
835,laundry_pair,9,4.079181246047625
836,laura_ashley,9,4.079181246047625
837,lauren_ralph,9,4.079181246047625
838,layer_hard,9,4.079181246047625
839,layer_holster,9,4.079181246047625
840,layer_rugge,9,4.079181246047625
841,lazer,9,4.079181246047625
842,lea,9,4.079181246047625
843,leak_proof,9,4.079181246047625
844,leapfrog,9,4.079181246047625
845,learn_spanish,9,4.079181246047625
846,leather_book,9,4.079181246047625
847,leather_cord,9,4.079181246047625
848,leather_holster,9,4.079181246047625
849,leather_iphone,9,4.079181246047625
850,leather_motorcycle,9,4.079181246047625
851,leave_hand,9,4.079181246047625
852,left_right,9,4.079181246047625
853,lefty,9,4.079181246047625
854,leica,9,4.079181246047625
855,length_black,9,4.079181246047625
856,length_long,9,4.079181246047625
857,length_right,9,4.079181246047625
858,lennox,9,4.079181246047625
859,lens_cover,9,4.079181246047625
860,libre,9,4.079181246047625
861,light_strip,9,4.079181246047625
862,lightly_salt,9,4.079181246047625
863,lilly_pulitzer,9,4.079181246047625
864,lip_glaze,9,4.079181246047625
865,lip_tint,9,4.079181246047625
866,lipcolor,9,4.079181246047625
867,liquid_float,9,4.079181246047625
868,liquid_gels,9,4.079181246047625
869,lit,9,4.079181246047625
870,little_mermaid,9,4.079181246047625
871,lively,9,4.079181246047625
872,loaded_pickguard,9,4.079181246047625
873,loaf,9,4.079181246047625
874,loafer,9,4.079181246047625
875,loctite,9,4.079181246047625
876,logo_patch,9,4.079181246047625
877,londontown,9,4.079181246047625
878,lorenzo,9,4.079181246047625
879,lottery,9,4.079181246047625
880,louisville_slugger,9,4.079181246047625
881,loving,9,4.079181246047625
882,low_beam,9,4.079181246047625
883,ls770,9,4.079181246047625
884,lubrican_eye,9,4.079181246047625
885,lucent,9,4.079181246047625
886,lucy,9,4.079181246047625
887,lust,9,4.079181246047625
888,lysol,9,4.079181246047625
889,m30,9,4.079181246047625
890,mache,9,4.079181246047625
891,machine_door,9,4.079181246047625
892,mack,9,4.079181246047625
893,made_usa,9,4.079181246047625
894,madoka,9,4.079181246047625
895,madrid,9,4.079181246047625
896,magnaflow_stainless,9,4.079181246047625
897,magnetic_wallet,9,4.079181246047625
898,magnification,9,4.079181246047625
899,mai,9,4.079181246047625
900,majestic_mlb,9,4.079181246047625
901,maker_water,9,4.079181246047625
902,makerbot_reprap,9,4.079181246047625
903,makeup_brushes,9,4.079181246047625
904,makeup_cosmetic,9,4.079181246047625
905,makeup_set,9,4.079181246047625
906,malone,9,4.079181246047625
907,manor,9,4.079181246047625
908,mardi,9,4.079181246047625
909,marker_light,9,4.079181246047625
910,marketing_holders,9,4.079181246047625
911,markley,9,4.079181246047625
912,marvel_comics,9,4.079181246047625
913,mascara_blackest,9,4.079181246047625
914,mask_face,9,4.079181246047625
915,masqueology,9,4.079181246047625
916,mass_effect,9,4.079181246047625
917,matte_hard,9,4.079181246047625
918,maven,9,4.079181246047625
919,maverick,9,4.079181246047625
920,maytag_kitchenaid,9,4.079181246047625
921,mcdougall,9,4.079181246047625
922,mcdougall_right,9,4.079181246047625
923,medium_size,9,4.079181246047625
924,memory_module,9,4.079181246047625
925,men_razor,9,4.079181246047625
926,menandrsquo;s,9,4.079181246047625
927,mens_shirt,9,4.079181246047625
928,menscience_androceuticals,9,4.079181246047625
929,metal_base,9,4.079181246047625
930,metal_black,9,4.079181246047625
931,metal_clip,9,4.079181246047625
932,metal_sign,9,4.079181246047625
933,mice,9,4.079181246047625
934,michel,9,4.079181246047625
935,micro_hdmi,9,4.079181246047625
936,micro_sdhc,9,4.079181246047625
937,microban,9,4.079181246047625
938,microdermabrasion,9,4.079181246047625
939,microphone_bundle,9,4.079181246047625
940,microphone_mic,9,4.079181246047625
941,microsdhc_memory,9,4.079181246047625
942,microsoft_frontpage,9,4.079181246047625
943,midnight_blue,9,4.079181246047625
944,mikasa,9,4.079181246047625
945,military_grade,9,4.079181246047625
946,milton,9,4.079181246047625
947,minerals_blush,9,4.079181246047625
948,mini_black,9,4.079181246047625
949,mini_white,9,4.079181246047625
950,miniature_ball,9,4.079181246047625
951,minifigures,9,4.079181246047625
952,miranda,9,4.079181246047625
953,mirror_screen,9,4.079181246047625
954,mitchell_super,9,4.079181246047625
955,mitts,9,4.079181246047625
956,mix_pouch,9,4.079181246047625
957,mixing_bowl,9,4.079181246047625
958,mlp,9,4.079181246047625
959,modfreakz,9,4.079181246047625
960,moisture_body,9,4.079181246047625
961,mona,9,4.079181246047625
962,monotube,9,4.079181246047625
963,mont,9,4.079181246047625
964,monte_carlo,9,4.079181246047625
965,morgan,9,4.079181246047625
966,mosfet,9,4.079181246047625
967,mother_day,9,4.079181246047625
968,moustache,9,4.079181246047625
969,movers,9,4.079181246047625
970,mr._coffee,9,4.079181246047625
971,mtd,9,4.079181246047625
972,multilingual_edition,9,4.079181246047625
973,mysterious,9,4.079181246047625
974,n8000,9,4.079181246047625
975,nailart_nail,9,4.079181246047625
976,nantucket,9,4.079181246047625
977,nap,9,4.079181246047625
978,napa,9,4.079181246047625
979,nars,9,4.079181246047625
980,natori,9,4.079181246047625
981,natural_deodorant,9,4.079181246047625
982,natural_diapers,9,4.079181246047625
983,nature_made,9,4.079181246047625
984,nature_vitamin,9,4.079181246047625
985,navitas_organics,9,4.079181246047625
986,nba_live,9,4.079181246047625
987,ncaa_michigan,9,4.079181246047625
988,ncaa_north,9,4.079181246047625
989,neckband,9,4.079181246047625
990,neckline,9,4.079181246047625
991,nelson,9,4.079181246047625
992,nepal,9,4.079181246047625
993,neutralizer,9,4.079181246047625
994,new_style,9,4.079181246047625
995,new_testament,9,4.079181246047625
996,nfl_football,9,4.079181246047625
997,nfl_pittsburgh,9,4.079181246047625
998,nick,9,4.079181246047625
999,night_light,9,4.079181246047625
1000,nike_golf,9,4.079181246047625
1001,nike_men,9,4.079181246047625
1002,nike_women,9,4.079181246047625
1003,ninjago,9,4.079181246047625
1004,non_carb,9,4.079181246047625
1005,non_marking,9,4.079181246047625
1006,non_skid,9,4.079181246047625
1007,noodle_soup,9,4.079181246047625
1008,noor,9,4.079181246047625
1009,northern_popcorn,9,4.079181246047625
1010,not,9,4.079181246047625
1011,note_galaxy,9,4.079181246047625
1012,nouveau,9,4.079181246047625
1013,now,9,4.079181246047625
1014,npn,9,4.079181246047625
1015,nte,9,4.079181246047625
1016,number_shirt,9,4.079181246047625
1017,number_switch,9,4.079181246047625
1018,nutrisse,9,4.079181246047625
1019,nutrition_protein,9,4.079181246047625
1020,nutro,9,4.079181246047625
1021,nylon_braided,9,4.079181246047625
1022,o.d.,9,4.079181246047625
1023,oasis,9,4.079181246047625
1024,oatmeal_raisin,9,4.079181246047625
1025,obi,9,4.079181246047625
1026,obi_wan,9,4.079181246047625
1027,obliphica_professional,9,4.079181246047625
1028,ocr,9,4.079181246047625
1029,octave,9,4.079181246047625
1030,oem_frigidaire,9,4.079181246047625
1031,office_depot(r,9,4.079181246047625
1032,ohms,9,4.079181246047625
1033,oil_hair,9,4.079181246047625
1034,oil_quart,9,4.079181246047625
1035,oil_treatment,9,4.079181246047625
1036,oklahoma_sooners,9,4.079181246047625
1037,olive_wood,9,4.079181246047625
1038,ology,9,4.079181246047625
1039,onesta,9,4.079181246047625
1040,opaque_black,9,4.079181246047625
1041,open_width,9,4.079181246047625
1042,operations,9,4.079181246047625
1043,operator,9,4.079181246047625
1044,optimus_zone,9,4.079181246047625
1045,oral_suspension,9,4.079181246047625
1046,organic_fairtrade,9,4.079181246047625
1047,organic_soup,9,4.079181246047625
1048,original_frigidaire,9,4.079181246047625
1049,original_scent,9,4.079181246047625
1050,ornela_czech,9,4.079181246047625
1051,orthaheel,9,4.079181246047625
1052,oskar,9,4.079181246047625
1053,otto,9,4.079181246047625
1054,outdoor_products,9,4.079181246047625
1055,outdoor_sport,9,4.079181246047625
1056,outlast,9,4.079181246047625
1057,oven_heating,9,4.079181246047625
1058,oven_rack,9,4.079181246047625
1059,p100,9,4.079181246047625
1060,pack_assorted,9,4.079181246047625
1061,pack_inch,9,4.079181246047625
1062,packaged,9,4.079181246047625
1063,pad_pad,9,4.079181246047625
1064,paderno_world,9,4.079181246047625
1065,pads_count,9,4.079181246047625
1066,paint_set,9,4.079181246047625
1067,pandahall,9,4.079181246047625
1068,pandora_bracelet,9,4.079181246047625
1069,panel_kitchen,9,4.079181246047625
1070,panorama,9,4.079181246047625
1071,paper_glossy,9,4.079181246047625
1072,paper_rolls,9,4.079181246047625
1073,parental,9,4.079181246047625
1074,paris_elvive,9,4.079181246047625
1075,parlor,9,4.079181246047625
1076,partners_brand,9,4.079181246047625
1077,party_accessory,9,4.079181246047625
1078,party_decoration,9,4.079181246047625
1079,pashmina,9,4.079181246047625
1080,pass_xbox,9,4.079181246047625
1081,patch_badge,9,4.079181246047625
1082,patch_free,9,4.079181246047625
1083,patch_kids,9,4.079181246047625
1084,pate,9,4.079181246047625
1085,patrol_patch,9,4.079181246047625
1086,pattern_hard,9,4.079181246047625
1087,patterned,9,4.079181246047625
1088,pedigree,9,4.079181246047625
1089,pedometer,9,4.079181246047625
1090,pelikan,9,4.079181246047625
1091,pellet,9,4.079181246047625
1092,pen_andamp,9,4.079181246047625
1093,pen_red,9,4.079181246047625
1094,pen_stylus,9,4.079181246047625
1095,penne_ounce,9,4.079181246047625
1096,pens_fine,9,4.079181246047625
1097,petz,9,4.079181246047625
1098,pharmacy,9,4.079181246047625
1099,phat,9,4.079181246047625
1100,phones_tablets,9,4.079181246047625
1101,phrase,9,4.079181246047625
1102,physicians,9,4.079181246047625
1103,piccolo,9,4.079181246047625
1104,pickle,9,4.079181246047625
1105,pickup_cover,9,4.079181246047625
1106,pictures,9,4.079181246047625
1107,pilaf,9,4.079181246047625
1108,pin_diameter,9,4.079181246047625
1109,pin_set,9,4.079181246047625
1110,pink_leopard,9,4.079181246047625
1111,pinstripe,9,4.079181246047625
1112,pixar_cars,9,4.079181246047625
1113,placemats_set,9,4.079181246047625
1114,planet_waves,9,4.079181246047625
1115,planner_black,9,4.079181246047625
1116,planner_inch,9,4.079181246047625
1117,plastic_frame,9,4.079181246047625
1118,plastic_protective,9,4.079181246047625
1119,plastic_round,9,4.079181246047625
1120,plate_set,9,4.079181246047625
1121,plates_set,9,4.079181246047625
1122,playhouse,9,4.079181246047625
1123,playskool,9,4.079181246047625
1124,playstation_dualshock,9,4.079181246047625
1125,playtex,9,4.079181246047625
1126,plaza,9,4.079181246047625
1127,plumeria,9,4.079181246047625
1128,plus_screen,9,4.079181246047625
1129,plush_figure,9,4.079181246047625
1130,pnp,9,4.079181246047625
1131,pocket_size,9,4.079181246047625
1132,podium,9,4.079181246047625
1133,points,9,4.079181246047625
1134,pokemon_black,9,4.079181246047625
1135,polished_glass,9,4.079181246047625
1136,polyolefin,9,4.079181246047625
1137,pool_cue,9,4.079181246047625
1138,portable_usb,9,4.079181246047625
1139,poser,9,4.079181246047625
1140,posh,9,4.079181246047625
1141,positions,9,4.079181246047625
1142,positively,9,4.079181246047625
1143,postage_stamps,9,4.079181246047625
1144,pouch_carry,9,4.079181246047625
1145,powder_blush,9,4.079181246047625
1146,powder_coated,9,4.079181246047625
1147,powder_vanilla,9,4.079181246047625
1148,powdered_metal,9,4.079181246047625
1149,power_steering,9,4.079181246047625
1150,powerade,9,4.079181246047625
1151,powerdvd,9,4.079181246047625
1152,powerpack,9,4.079181246047625
1153,ppm,9,4.079181246047625
1154,prana,9,4.079181246047625
1155,pre_filter,9,4.079181246047625
1156,precious_stone,9,4.079181246047625
1157,premier_yarns,9,4.079181246047625
1158,premium_bavvoandreg,9,4.079181246047625
1159,premium_custom,9,4.079181246047625
1160,premium_folio,9,4.079181246047625
1161,premium_slim,9,4.079181246047625
1162,presser,9,4.079181246047625
1163,primal,9,4.079181246047625
1164,prime_g530,9,4.079181246047625
1165,prime_g530h,9,4.079181246047625
1166,principle,9,4.079181246047625
1167,pringles,9,4.079181246047625
1168,print_black,9,4.079181246047625
1169,print_hard,9,4.079181246047625
1170,print_picture,9,4.079181246047625
1171,pro_digital,9,4.079181246047625
1172,pro_duo,9,4.079181246047625
1173,pro_jewelry,9,4.079181246047625
1174,pro_studio,9,4.079181246047625
1175,pro_ultimate,9,4.079181246047625
1176,produce,9,4.079181246047625
1177,producer,9,4.079181246047625
1178,productions,9,4.079181246047625
1179,progressive_suspension,9,4.079181246047625
1180,projection_lamp,9,4.079181246047625
1181,projector_headlights,9,4.079181246047625
1182,promises,9,4.079181246047625
1183,propolis,9,4.079181246047625
1184,protected,9,4.079181246047625
1185,protecting,9,4.079181246047625
1186,protective_soft,9,4.079181246047625
1187,protector_pack,9,4.079181246047625
1188,protector_premium,9,4.079181246047625
1189,protector_silver,9,4.079181246047625
1190,protector_snap,9,4.079181246047625
1191,prototype,9,4.079181246047625
1192,ps3_playstation,9,4.079181246047625
1193,ps3_ps4,9,4.079181246047625
1194,ps4_dualshock,9,4.079181246047625
1195,psi_range,9,4.079181246047625
1196,psychedelic,9,4.079181246047625
1197,pulitzer,9,4.079181246047625
1198,pump_bottle,9,4.079181246047625
1199,punching,9,4.079181246047625
1200,pure_color,9,4.079181246047625
1201,puree,9,4.079181246047625
1202,purple_butterfly,9,4.079181246047625
1203,purple_white,9,4.079181246047625
1204,purse_charm,9,4.079181246047625
1205,purse_wallet,9,4.079181246047625
1206,pushbutton,9,4.079181246047625
1207,putt,9,4.079181246047625
1208,puzzle_1000-piece,9,4.079181246047625
1209,quake,9,4.079181246047625
1210,quest_nutrition,9,4.079181246047625
1211,quickbooks_online,9,4.079181246047625
1212,quicken_deluxe,9,4.079181246047625
1213,quill,9,4.079181246047625
1214,quinoa,9,4.079181246047625
1215,quiver,9,4.079181246047625
1216,qwerty,9,4.079181246047625
1217,radar,9,4.079181246047625
1218,rainbow_loom,9,4.079181246047625
1219,ramp,9,4.079181246047625
1220,rams,9,4.079181246047625
1221,rancho,9,4.079181246047625
1222,range_burner,9,4.079181246047625
1223,range_graduation,9,4.079181246047625
1224,range_microwave,9,4.079181246047625
1225,rapunzel,9,4.079181246047625
1226,ravens,9,4.079181246047625
1227,rawhide,9,4.079181246047625
1228,ray_ban,9,4.079181246047625
1229,razorbacks,9,4.079181246047625
1230,ready_hang,9,4.079181246047625
1231,rear_bumper,9,4.079181246047625
1232,rear_ceramic,9,4.079181246047625
1233,rear_sprocket,9,4.079181246047625
1234,rebuild_kit,9,4.079181246047625
1235,receptacle_kit,9,4.079181246047625
1236,recharge,9,4.079181246047625
1237,recognition,9,4.079181246047625
1238,reels,9,4.079181246047625
1239,reese_towpower,9,4.079181246047625
1240,refills_count,9,4.079181246047625
1241,refresher,9,4.079181246047625
1242,regenerating,9,4.079181246047625
1243,regent,9,4.079181246047625
1244,relay_module,9,4.079181246047625
1245,relay_overload,9,4.079181246047625
1246,relieving,9,4.079181246047625
1247,remover_wipes,9,4.079181246047625
1248,replacement_brush,9,4.079181246047625
1249,replacement_headlamp,9,4.079181246047625
1250,replacement_hqrp,9,4.079181246047625
1251,replacement_lens,9,4.079181246047625
1252,replacement_lexmark,9,4.079181246047625
1253,replacement_stove,9,4.079181246047625
1254,replacements_warranty,9,4.079181246047625
1255,resistance_band,9,4.079181246047625
1256,retractable_gel,9,4.079181246047625
1257,retrospect,9,4.079181246047625
1258,return_address,9,4.079181246047625
1259,revere,9,4.079181246047625
1260,rgbw,9,4.079181246047625
1261,rich_andamp,9,4.079181246047625
1262,richard,9,4.079181246047625
1263,richeson,9,4.079181246047625
1264,ridge_black,9,4.079181246047625
1265,riflescope,9,4.079181246047625
1266,right_foods,9,4.079181246047625
1267,ripper,9,4.079181246047625
1268,rmp,9,4.079181246047625
1269,roast_ground,9,4.079181246047625
1270,robo,9,4.079181246047625
1271,robust,9,4.079181246047625
1272,rockets,9,4.079181246047625
1273,rod_opaque,9,4.079181246047625
1274,rod_unpolished,9,4.079181246047625
1275,rodeo,9,4.079181246047625
1276,rom_set,9,4.079181246047625
1277,rosewater,9,4.079181246047625
